Species,estuary,marine,freshwater,m_dtco,sal,fw_status,isMarine,isFreshwater,rf_pred,h2o_pred,FB_HT,Final_HT,verification,source,n,new_mht,title.x,tag,Corush_Diad,span_dtco,rf_pred_diad,h2o_pred_diad,Orig_Diad,Orig_Diad1,Final_Diad,Diad_verification,Diad_source
Lycenchelys sarsii,0.2611574109030243,1.1071487177940904,0.3737921748345104,81.33476297266627,3.436288701473426,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,696.2868175564269,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Lycenchelys tristichodon,0,1.5707963267948966,0,42.432052072803096,3.5553480614894135,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,24.02171782019743,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Lycenchelys verrillii,0.1517677409560025,1.495131253202503,0.07566507359239327,92.5660002051014,3.5436520217262224,0,1,0,Marine,Euryhaline,Marine,Marine,NDFER,,NA,NA,NA,NA,NA,354.6284611802087,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Lycengraulis batesii,0.29479489757905714,0.18117706034943865,1.2878924530455964,-132.00272420986988,0.2667641737901016,1,0,1,Fresh,Fresh,Euryhaline,Euryhaline,see source,@viana2010fish,NA,NA,NA,NA,NA,810.385339744682,Fresh,Euryhaline,Nondiadromous,Euryhaline,Nondiadromous,AGREEMENT,NA
Lycengraulis grossidens,0.40180143867070817,0.6483961590524605,0.8148269163709889,-0.5003325770633515,2.302585092994046,1,1,1,Euryhaline,Euryhaline,Euryhaline,Euryhaline,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,795.5902666843411,Euryhaline,Euryhaline,Nondiadromous,Euryhaline,Nondiadromous,AGREEMENT,NA
Lycengraulis poeyi,0.35749328901843935,0.98449561365077,0.5410995259571458,2.272506586509586,3.057864054660997,1,1,0,Euryhaline,Marine,Euryhaline,Marine,see source,@viana2010fish,NA,NA,NA,NA,NA,112.79069509076211,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Lycodapus antarcticus,0,1.4330001021490115,0.13779622464588506,122.25219580969838,3.536299866518719,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,633.3172651784627,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Lycodapus endemoscotus,0,1.5707963267948966,0,63.478203487077096,3.5553480614894135,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,306.08957128696863,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Lycodapus fierasfer,0.1103200154440782,1.3789287653092055,0.17496904566568888,54.19955317380802,3.515693257749082,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,343.0571642599592,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Lycodapus leptus,0,1.5707963267948966,0,129.1969090223961,3.5553480614894135,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,357.3353951541029,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Lycodapus mandibularis,0.5880026035475676,1.3812409159361596,0.13363204543909618,12.662894177087288,3.4846639126852454,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,274.6193024621194,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Lycodapus pachysoma,0,1.5707963267948966,0,55.06079699579476,3.5553480614894135,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,460.2889644702255,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Lycodes adolfi,0,1.5707963267948966,0,99.43809738713678,3.5553480614894135,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,552.2334242652167,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Lycodes beringi,0,1.5707963267948966,0,49.5922743693777,3.5553480614894135,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,282.8309617040401,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Lycodes brevipes,0.10206244238003556,1.14640661820171,0.376161238791922,3.651710382768728,3.3073099748308175,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,416.9620086135218,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Lycodes brunneofasciatus,0,1.5707963267948966,0,106.17322894165616,3.5553480614894135,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,283.80125025182645,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Lycodes concolor,0,1.4236184421775129,0.14717788461738407,33.36420900206381,3.532875205637355,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,326.96647760916517,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Lycodes cortezianus,0.15492231987081348,1.312035161110036,0.2335730555044176,14.329356559497285,3.463094430167638,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,162.490945040914,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Lycodes diapterus,0.17771060084511175,1.420831275446122,0.06686512438840016,30.264630955923817,3.53800273002764,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,324.5832970477849,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Lycodes esmarkii,0.09298159109019824,1.43910961873648,0.13168670805841615,148.3589546163588,3.537803751838504,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,952.0245472011609,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Lycodes eudipleurostictus,0,1.373400766945016,0.1973955598498808,118.26739161512532,3.5161273483361324,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,349.45948045042445,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Lycodes fasciatus,0,1.5707963267948966,0,79.98513063249996,3.5553480614894135,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,39.50531982733861,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Lycodes japonicus,0,1.5707963267948966,0,49.04861691194472,3.5553480614894135,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,NA,289.94746219476036,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Lycodes lavalaei,0.43084038332525265,1.2138463192315565,0.18787513311217183,29.10902394993216,3.453922771130965,0,1,0,Marine,Euryhaline,Marine,Marine,NDFER,,NA,NA,NA,NA,NA,806.2953690694226,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Lycodes mcallisteri,0,1.5707963267948966,0,41.13418906413959,3.5553480614894135,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,35.43208888177569,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Lycodes mucosus,0,1.3630203228026667,0.22469850344177036,28.54592603838305,3.4972404306821328,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,173.44152860679628,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
Lycodes nakamurae,0,1.2490457723982544,0.3217505543966422,32.94035423480728,3.4441224263791894,0,1,0,Marine,Marine,Marine,Marine,AGREEMENT,,NA,NA,NA,NA,Nondiadromous,280.25505640202505,Marine,Marine,Nondiadromous,Marine,Nondiadromous,AGREEMENT,NA
